itemId,rating,review_text,review_date,source,sentiment_label
101154516,3,Get more disconnected on bluetooth mode... Sound and base is beyond the expectation...,27 Sep 2023,daraz,neutral
101154516,3,good prodect but not that durable,10 May 2025,daraz,neutral
101154516,3,"Sound quality is best but Headphone doesn't work 3D, 8D,360° and they didn't gave me 3 mm wire jack",26 Feb 2021,daraz,neutral
101154516,3,"its fine , good for price",23 Dec 2022,daraz,neutral
101154516,3,Headphone is nice but usb have problem,23 Sep 2023,daraz,neutral
101154516,3,nice but I didn't get the wire .,26 Aug 2023,daraz,neutral
105767711,3,ramro ta x tar euta(pink) ma agadi ko print ko dag pachhadi kalo lageko x.tyo euta satna milx?,20 Jan 2022,daraz,neutral
105767711,3,cloth quality is nice but colour and size are not as described.,05 Dec 2023,daraz,neutral
105767711,3,size derai thuloo byoo yaar,01 Oct 2021,daraz,neutral
129304709,3,"reviews haru herdai fruity fresh smell haru vanirakhnu vako theyo so I got it but kasto strong lagyo Malai 
pachi fade vaisakepachhi ekkaichinpachi chai Alli tolerable huncha but still 
I expected Alli mitho smell especially after reading the reviews hai 
but overall it is good for the price",03 Jan 2026,daraz,neutral
129304709,3,decent product for the price but it gave me headache. it is long lasting though.,10 Mar 2025,daraz,neutral
129304709,3,Really good. (a lil expensive for 30Ml) but then again.. it smells pretty💜,17 Sep 2024,daraz,neutral
129304709,3,The smell is okay. And the bottle is smaller than I expected it to be.,20 Oct 2024,daraz,neutral
129304709,3,its nice but really small than I expected,16 Sep 2024,daraz,neutral
129304709,3,best smell  but too small bottle,12 Feb 2025,daraz,neutral
133983017,3,money value quite good on the basis of money loved it and also the delivery and customer care but delivery was late,18 Nov 2025,daraz,neutral
133983017,3,"not somuch good but at least  it is good in price 
nice shoes

But return policy is not good before i ordered one product and i want to return it, iplaced return order also but noone is commimg to take it and my money also i haven't get it... 🤧🤧",18 Mar 2026,daraz,neutral
133983017,3,"thekai xa parking thek garnu parxa 
 ta-da sama box phutni rxa 39 nai ko huni Lai 40 ko magaun parxa",28 Dec 2025,daraz,neutral
146946832,3,I’m not satisfy with this prefect it’s look like 1000 rupee product. i bought rs 1591 with 60% discount. what a joke,19 Nov 2024,daraz,neutral
146946832,3,THE HEADPHONE WAS ALREADY SCRATCH WHEN I GOT IT AND THE BOX SEAL WAS ALREADY BROKEN.. SOUND IS MID AND IT'S COMFORTABLE TO WEAR..,05 Jan 2025,daraz,neutral
146946832,3,"Average sound quality. Black colour is the best choice, blue is a little bit unsuitable for everyone.  just like 600 rupees headphones.",15 Aug 2024,daraz,neutral
146946832,3,Sound quality is not the best honestly especially if you’re using for zoom meeting purposes. It has this annoying sound and the listener doesn’t hear quite well.,05 Nov 2025,daraz,neutral
146946832,3,over all sound quality was okay and the quality seems not so good but it was talking in Chinese so it feels bit off,29 Nov 2024,daraz,neutral
146946832,3,Good in this price range,13 Jul 2025,daraz,neutral
146946832,3,sound quality is not that good. package was crushed.,30 Aug 2024,daraz,neutral
128103376,3,800 ma paune bag online mangauda 1500 paryo yr,23 Apr 2026,daraz,neutral
128103376,3,Not good as shown in the photo,07 Oct 2024,daraz,neutral
128103376,3,Thikai,11 Feb 2026,daraz,neutral
128103376,3,Quality low,26 May 2024,daraz,neutral
104046872,3,good and nice looking watch in this product but one mistake there was no water resistant watch,03 Jun 2022,daraz,neutral
104046872,3,nice product bt why this scratch,03 Aug 2022,daraz,neutral
104046872,3,it is good at condition but packing is bad,06 Jan 2022,daraz,neutral
104046872,3,not as expected but avrage for its price,13 Sep 2022,daraz,neutral
104046872,3,Thikai xa Tara not same as the picture,12 Sep 2022,daraz,neutral
128101780,3,"a lot smaller than expected 
laptop ko compartment ma laptop aatdaiina",16 Nov 2025,daraz,neutral
128101780,3,bag quality is good but it's strap is little short,29 Nov 2025,daraz,neutral
128101780,3,It’s good,04 Nov 2025,daraz,neutral
128101780,3,Socheko bhanda sano aayo tara price saga thikai ho ani seller bhayarw coustamer saga majale bolnu parne tyo chahe chaina aaru thikai cha,15 Nov 2025,daraz,neutral
128101780,3,product is good as per price but quality is low,22 Dec 2025,daraz,neutral
128101780,3,Ali sano bhayo !,08 Jan 2025,daraz,neutral
128101780,3,it's big for me,28 Oct 2024,daraz,neutral
128948194,3,decent product as per price,25 Nov 2024,daraz,neutral
128948194,3,good product 👍😁,28 Oct 2024,daraz,neutral
129569320,3,Credibility is dwindling as shown goods and delivery goods are original and local copy. We can distinguish mere seeing the logo 😡,16 Nov 2025,daraz,neutral
129569320,3,I received the bag I good I love it,04 Jan 2026,daraz,neutral
129569320,3,quality thikkai matra xa,22 Sep 2025,daraz,neutral
129569320,3,Nice small and cute 😍,11 Jun 2024,daraz,neutral
107340768,3,Not a big fan of the smell it's not a sweet smell at least not to me and here for compression ..,13 Apr 2023,daraz,neutral
107340768,3,i liked its smell; great for office use,25 Apr 2026,daraz,neutral
107340768,3,delivery is too fast,02 Aug 2024,daraz,neutral
107340768,3,Too sweet for my taste. But smell is good! If you like sweet perfume smell then you can go for it!,17 Oct 2022,daraz,neutral
107340768,3,Not bad not so good. Average.,14 Jun 2024,daraz,neutral
107340768,3,"Looks OK, just started using it",12 Apr 2024,daraz,neutral
298448087,3,the sound in game is trash but the normal sound in socialmedia and while listening music it is good. I am a gamer though so i rate it 6 / 10,07 Apr 2026,daraz,neutral
298448087,3,"for the price, it seems fine 
the battery life's quite good (doesn't die quickly)
but it's not adjustable or cancels the outside noise as much, the sound quantity is okayish considering the price but 🥀",04 Dec 2025,daraz,neutral
298448087,3,product is good but charge doesn't last for even 1 Hour only for show,23 Feb 2026,daraz,neutral
298448087,3,Best of product is Rs total 723 rupes,3 weeks ago,daraz,neutral
298448087,3,low quality xa 🤗,09 Dec 2025,daraz,neutral
298448087,3,the Headphones don't support any stereo it only supports mono so you can't listen to 8d or 16d songs The main thing of headphones is not in this.,3 weeks ago,daraz,neutral
298448087,3,If you're looking for affordable headphones for certain period of time for like 5 to 6 months then you can buy it,01 Mar 2026,daraz,neutral
298448087,3,it was not bad according to the price but the sound quality is not that good,29 Mar 2026,daraz,neutral
298448087,3,Order in silver but they send me black,06 Nov 2025,daraz,neutral
298448087,3,price anusar thikai ho. thikai cha.,06 May 2026,daraz,neutral
110509299,3,Naruto ko photo v ko order gare yo k patha ko,02 Jan 2026,daraz,neutral
110509299,3,dellivery 2 week paxi balla bayo,10 Dec 2025,daraz,neutral
110509299,3,"Good price and good product 
value for money.",19 Sep 2025,daraz,neutral
110509299,3,lass then quality as photo,02 Apr 2024,daraz,neutral
110509299,3,#review_wrapup Ramro Xa Tara Malai chatey ko paryo,01 Jan 2024,daraz,neutral
129770829,3,I liked the one named Date didn't like the other three and not that long lasting. Not worth the hype.,17 Sep 2024,daraz,neutral
129770829,3,"My mom reviewed this and as per her 2of these perfumes are super nice ,one is nice and one is no no",26 Mar 2025,daraz,neutral
348868756,3,product thikai xa Tara finishing aali chitta bujhdo lagyena malie.tara 1200 ma k expect garni.agadi ko part dherai nai hard xa especially glue ko basna aairako xa Tara dherai hard vayera hidna garo hunxa jasto lagxa.lets see😆,21 Nov 2025,daraz,neutral
348868756,3,"Delivery was fast, GLUE use garya xa sileko vaye better hunthyo, overall herda THIKAI xa jasto lagyo",2 weeks ago,daraz,neutral
348868756,3,saman herdaa ramro xa lagaunako lagi panee sagilo color chai pharak pathune rahexa,10 Oct 2025,daraz,neutral
348868756,3,"black and white magako green and white ayo.
jay online shopping jay daraz",19 Nov 2025,daraz,neutral
348868756,3,overall good decent price,12 Oct 2025,daraz,neutral
457828894,3,"the product is amazing but the delivery is too late and i odered white headphone,  they give me green one but product is good and look like gorgeous😍",10 Sep 2025,daraz,neutral
457828894,3,"ordered white one 
found blue one but 
yha ! good sound quality not environment frendly 
 sound chai leak hunxa bahaira aauxa  thats it game khelna ko lagi chai  nee hunxa if you buy a cable 3mm to 3mm  thats it 😄",16 Oct 2025,daraz,neutral
457828894,3,used for a month found that quality of sound isn't that good if you want well defined music and audio.,02 Mar 2026,daraz,neutral
457828894,3,it is good. the quality is good according to the price.,06 Nov 2025,daraz,neutral
457828894,3,i ordered grey but i owned red colour yar,03 Nov 2025,daraz,neutral
457828894,3,good but charger is completely damage,12 Dec 2025,daraz,neutral
457828894,3,No noise Cancelation,27 Nov 2025,daraz,neutral
457828894,3,white ko thau ma blacck aako xa,08 Nov 2025,daraz,neutral
457828894,3,pice aanusar products good,20 Jan 2026,daraz,neutral
457828894,3,it's not stereo,24 Feb 2026,daraz,neutral
104184061,3,"Neither good, not bad. It’s an average product",22 Feb 2024,daraz,neutral
104184061,3,"ordered 42
received 44",19 Sep 2023,daraz,neutral
104184061,3,Avg,30 Sep 2024,daraz,neutral
104184061,3,Already a small hole in tshirt in 2 days,09 Apr 2024,daraz,neutral
104184061,3,"6/10
feels weird to wear first.",27 Apr 2023,daraz,neutral
150156006,3,"Kaam chalau good for kids 
Thulo manxe Lai kaan dukhauxa 
Ear doesn't fit",15 Apr 2026,daraz,neutral
150156006,3,thik thak,18 Mar 2025,daraz,neutral
150156006,3,the charger is not working 😐 and build quality doesn't looks good....,02 Jul 2025,daraz,neutral
150156006,3,It is good for listening songs. but its quality is too poor .,26 Dec 2024,daraz,neutral
150156006,3,tbh fair acc to price but build quality is negotiable.,3 weeks ago,daraz,neutral
150156006,3,"the packaging was bad, but overall, it was good.",12 Feb 2026,daraz,neutral
150156006,3,Bacchiyoo thyakkai 3 hapta bhitraa😭😭,28 Mar 2025,daraz,neutral
118042559,3,okay  xa,14 Nov 2023,daraz,neutral
103636408,3,"Bag is just ok but dissapinting thing is that the side bag is too small,not as in the Pic.",04 May 2024,daraz,neutral
103636408,3,Thikaixa xa Tara sochekovanda alik sano raixa quality chai ramro xa 🥰,19 May 2024,daraz,neutral
103636408,3,I got the wrong bag 🙄,13 Nov 2021,daraz,neutral
103636408,3,Thikai xa dherai chai tikdaina yeti nai paisa haleko bhaya bahira bata kinda yo bhanda ramro bag pauthiyo😥,13 Dec 2022,daraz,neutral
103636408,3,Maybe it could be be even more better specially the chains of the bag.❤️❤️,07 Sep 2021,daraz,neutral
103636408,3,Not as expected. color was extream neon  pink,16 Nov 2021,daraz,neutral
103636408,3,This is too small for grade 2 to grade 10 but overall I liked it and the square shape purse didn't had any print on it so it looked kinda boring and the chain in the pencil case was literally at back which was kinda annoying 😅😸,03 Mar 2021,daraz,neutral
103636408,3,Color is not as shown. Its very bright,02 Aug 2022,daraz,neutral
103636408,3,Bag was nice nice but I have ordered in pink colour but I got in grey colour.,20 Oct 2020,daraz,neutral
103636408,3,bag is not soft,28 Jun 2021,daraz,neutral
118334931,3,Good 👍,25 Feb 2026,daraz,neutral
118334931,3,Ramro xa,04 Jun 2024,daraz,neutral
105164601,3,thikaii cha first ma smell plastic jasto athyo 😵,08 Mar 2022,daraz,neutral
105164601,3,I love this bag.,02 Jul 2024,daraz,neutral
105164601,3,its good packing but quality is not too good,13 Apr 2022,daraz,neutral
129452507,3,i thought plain but whats the nike sign i ordered but but its fine,18 May 2024,daraz,neutral
129452507,3,Average in quality.,18 Jul 2024,daraz,neutral
129452507,3,Yetikai price ma thikai ho bag,14 Jun 2024,daraz,neutral
129452507,3,Nice but large in size and nike sign is too big.,08 Apr 2024,daraz,neutral
128506980,3,ulto size paryo .tra product rmro thyo,14 Apr 2024,daraz,neutral
128506980,3,Worth the price,17 Dec 2023,daraz,neutral
128152606,3,kinda good for the aamount,22 Dec 2023,daraz,neutral
128152606,3,Price aanusar ramro ho size nj thikka ko cha photo ma dekhako jasto tara aali bhuwa aako theyo saman aaudai,05 Dec 2023,daraz,neutral
128152606,3,it was worth it,30 Jun 2024,daraz,neutral
105436147,3,Very worst old looks,14 Oct 2023,daraz,neutral
105436147,3,#review_unfiltered,17 Sep 2023,daraz,neutral
131784787,3,not bad not good average,21 Dec 2024,daraz,neutral
131784787,3,pictureko jasto chaina,23 Sep 2024,daraz,neutral
131784787,3,ok ok you can go for it.,13 Aug 2024,daraz,neutral
124766133,3,Mero phn ma cover size sano vayo,19 Jun 2024,daraz,neutral
403593585,3,ordered in black but it was white.. not bad but why does the sound come out? volume is less but still the sound keeps comming outside the headphone,04 Dec 2025,daraz,neutral
403593585,3,"For the regular use, the size feels very small but it’s okay, we are here for sound quality and whether it’s comfortable or not. Simple: sound quality is good, but it’s not comfortable to wear as it only has small foam on the ear piece and have solid plastic without any cloth or leather in headrest part, so it feel little uncomfortable.

Also the cloth could have been more better and polished: with improved form",19 Nov 2025,daraz,neutral
403593585,3,Item already had scratches on it. bad packaging,09 Oct 2025,daraz,neutral
403593585,3,nicee till now with reasonable price.,27 Oct 2025,daraz,neutral
403593585,3,Thanks for delivering in time,09 Aug 2025,daraz,neutral
403593585,3,not god but I'm satfy,21 Dec 2025,daraz,neutral
418018047,3,tshirt looks nice. material is thin. suitable for summer.,10 Aug 2025,daraz,neutral
418018047,3,It is ok but my expectation was more than this.,08 Apr 2026,daraz,neutral
418018047,3,ramro xa at this price range,07 May 2026,daraz,neutral
418018047,3,❤️❤️,17 Apr 2026,daraz,neutral
121577967,3,Thikai raixa not bad,02 Aug 2023,daraz,neutral
121577967,3,Just okay,15 Nov 2024,daraz,neutral
121577967,3,"साेचेकाे भन्दा धेरै सानाे भयाे । बाइककाे लागि एउटा पञ्जा, एउटा माेबाइल + एउटा पावर बैंक, एउटा वालेट अनि एक लिटरकाे पानीकाे बाेटल सम्म अट्ने भए धेरै राम्राे हुन्थ्याे बल्ल बल्ल मुश्किलले अट्छ । खाेइ  Return गराैं की नगराैं भइराछ ।",20 Dec 2023,daraz,neutral
126789046,3,good bag very versatile but dust sticks very quickly,12 Nov 2024,daraz,neutral
140259876,3,"product is good.... the smell is so hard......
   the service is late....packaging is so good...",20 Jul 2025,daraz,neutral
140259876,3,ramro lagyo ❤️,20 Jul 2025,daraz,neutral
140259876,3,2 of the perfume smell is good but another 2 is that not. But according price wise its best,11 Mar 2025,daraz,neutral
140259876,3,perfume ko smell  bhanda box chai dami lagyo 🙃,15 Sep 2024,daraz,neutral
414589166,3,"Find it an average product for me. I was expecting more but couldn't meet the expectation. Overall,  good for this price.",17 Nov 2025,daraz,neutral
414589166,3,It’s okay.  I bought two. But only one speaker was working for one after couple of weeks,04 Oct 2025,daraz,neutral
414589166,3,Ok ok only.,11 Oct 2025,daraz,neutral
414589166,3,good quality,04 May 2026,daraz,neutral
414589166,3,ok,27 Feb 2026,daraz,neutral
175588750,3,saman yekdam babal xa . sasto ma best. tara aagadi ko chilo khal ko lather raixa,23 Jul 2025,daraz,neutral
175588750,3,Thikai xa price anusar,16 May 2025,daraz,neutral
128205679,3,thikaii xa price anusar,12 Aug 2025,daraz,neutral
128205679,3,Dhago haru aali aali ukya xa aani card ma 1158xa price aani hamisanga chaii 1399 leko xa,28 Jan 2024,daraz,neutral
128205679,3,fair enough at this range,21 Mar 2024,daraz,neutral
105546300,3,It was good but as shown in the pic it was quiet disappoint becoz purse was too small little not satisfy,28 Sep 2023,daraz,neutral
105546300,3,awesome bag 😍,22 Mar 2024,daraz,neutral
105546300,3,this is not the product I ordered,13 Oct 2022,daraz,neutral
177879582,3,ramroxa shade pani match bhayo  tara alik syano bhayoo,15 Apr 2026,daraz,neutral
177879582,3,"I didn't like the lipstick shade. I ordered shade five in red, but I got dark brown
so disappointed",02 Aug 2025,daraz,neutral
161043002,3,"I know that you seller definitely attend the seller online class.But the way you are dealing and deliver the item,shows that you understand nothing.My order was 42 and your delivered item was 40 .Are you a serious seller? How could be this.
And the NOTE for Daraz online :You online platform is not just to get a commission,You also have to monitor ,How are seller in this platform.
Please find the attached pics.  and V.clip.
To much disappointed .👎️👎️👎️👎️👎️",22 Nov 2024,daraz,neutral
161043002,3,"43 size order gareko 42 ko delivery vaxa!
yo kasto laparwahi ho? order herda careful ta hunaparxa ni..ki 43 size available na vayera ho..?",25 Mar 2025,daraz,neutral
161043002,3,Tight to wear; it takes 4-5 minutes.,22 Sep 2025,daraz,neutral
161043002,3,As per price ok.leather quality is no so good.,27 Apr 2025,daraz,neutral
161043002,3,i have asked for no.40 but received 39 no.,22 Jun 2025,daraz,neutral
161043002,3,Looks good,16 Mar 2025,daraz,neutral
128207969,3,zip wala ma magako zip navako layaideko cha ani kasto kuchiyeko pathako cha...very dissappointment  this time...,11 Nov 2025,daraz,neutral
128207969,3,Actually you sent me size 40 N 42 it so funny! Are so hurry in checking it!Or you wasting the consumer's time.Plez check it before departure!!!,14 Aug 2024,daraz,neutral
128207969,3,wrinkle dekhinxa ki jastyo layo tara priz aanusar aaru chai thik xa..sinar ni bhaneko thye tyo chai aayena xa,21 Dec 2023,daraz,neutral
128207969,3,Price anusaar ko thikai x but 1700 aru ad gare vne leather ko nai aaux,19 May 2024,daraz,neutral
128207969,3,bhane jasto xain. thikai xa,15 Apr 2026,daraz,neutral
299055957,3,"Grip is ok’ish , loose grip to the phone.",23 Sep 2025,daraz,neutral
299055957,3,Dilaaa vooo but ramro xaa,12 Jun 2025,daraz,neutral
155462532,3,"Tapai haru afno ingredient list ni halna garnu hai ,mata ramro sale hola , ani top evolving notes BELLAVITTA jasto brand ko offer vanara magako tara my bad ali research garina maile ni ,yo mero lagi auta sikh huncha auna din ma ingredient haru herara ra proper research garera magauchu . 80% Alcohol content dherai cha for starter ali good scent ra wow lagla but long term ko lagi chai yo ramro hoina skin problem generate garch so i will give it 3 star , 1 star plus gara mero afnai self awareness kam gara tyai vara , 2 star deduction for useless propoganda marketing like scheming for profit from the brand like BELLA VITTA . Suggestion to Buyer watch the ingredients list just paste it to AI and tell them compare with top products in the related market and rank my product ,then you can go for searching the product.",7 days ago,daraz,neutral
155462532,3,"Bad work ethic of the chat seller. No focused attention in observation of the product while going for a refund or exchange with the customer. I just paid Rs.300 extra for just to send the product to them and known that the product isn't exchangeble where matter of fact I gave them the photo of the product for observation to valid the exchange procedure and they did said it is exchangable and I sended them and told it isn't exchangeble due to the lamination plastic opened around the box whereas they should have checked that in the photo I sended them. If they had observed the product nicely and strictly, I wouldn't had to pay rs300. My rs.300 is wasted for no reason. See, I know bellavita you are reading this right now, sure your products are good but please make sure you dont do nonsense silly mistake to your other customer like you did to me .

Overall the product is good 👍",23 Mar 2025,daraz,neutral
155462532,3,"It was all good at first until I checked it properly.
BELLAVITA there is no trademark symbol there and at the bottom it was written as 0.68ft.oz.(20ml)
Is this a joke or something else?",04 Sep 2025,daraz,neutral
155462532,3,nice products and nice packaging and nice looking,3 weeks ago,daraz,neutral
155462532,3,Only the CEO is good & others 3 are not recommended if you are only for test it is fine but fo daily wear don't buy go only buy ceo in single,21 Feb 2026,daraz,neutral
155462532,3,Not bad at all ......,10 Jan 2026,daraz,neutral
155462532,3,It's ok perfume,02 Jan 2025,daraz,neutral
129149927,3,delivery huna time lagyoo saman chaii price aanusar thikaii xa,26 Sep 2025,daraz,neutral
129882581,3,smells like women perfume than men,09 Oct 2024,daraz,neutral
134878382,3,Photo Ma Vanda rw Expect Gareko Vanda Dherai Sano Raixa Bag I'm Upset With That. Overall Bag Quality Chai Ramro Cha,07 Oct 2024,daraz,neutral
134878382,3,good but very small in size..,15 Nov 2025,daraz,neutral
155471376,3,"This perfume is absolutely divine! I was a bit hesitant to buy it online without trying it first, but I'm so glad I took the plunge. The scent is so unique and captivating, it's hard to describe. It's a beautiful blend of floral and fruity notes that lingers on the skin for hours. It's definitely become my new signature scent! 😘",21 Mar 2025,daraz,neutral
155471376,3,ramro lagyoo😊,29 Oct 2025,daraz,neutral
123290937,3,"sweating problem 
sound quality:7.5/10
mic : 6/10",13 Apr 2024,daraz,neutral
123290937,3,Bro it is a good proder for beginners games . It is not for high level gamers so make decisions by yourself,16 Apr 2025,daraz,neutral
123290937,3,"no software support, leds are not  controllable, valorant does not support HRTF so 7.1 surround sound is not present,

audio quality is good",25 Jul 2025,daraz,neutral
123290937,3,best quality for free fire also fots steps come hai ta ramro xa naheri kinda hunxa,13 Feb 2026,daraz,neutral
123290937,3,"Sound is decent. 
No RGB presets. The lights are simply always ON.
No buttons to interface with the PC only a volume scroll.
Also wish the cable was detachable and type-C",24 Jan 2024,daraz,neutral
123290937,3,mike nai bigreko  parexha but mailae time ma check nagarera riturn garna milena ☹️,29 Jul 2023,daraz,neutral
115659904,3,Yeah it looks premium to use but dust ani dhilo ali chhitai lagne raixa kinne bitikai 5 min ma dhulo vayo back glass ma,18 Nov 2025,daraz,neutral
115659904,3,Phataunu agi product check garnus damage product deliver garara hunxa?,07 May 2023,daraz,neutral
162013697,3,Photo ma jasto ramro xaina ekdam thulo kasto arkai xa quality chi thikai xa return process gareko 2 choti cancel gardiyo daraz le kina ho khai,26 Nov 2025,daraz,neutral
162013697,3,"1)average,
2)baira herda ramro xa,
3) bitra  fyassa! not good
4) packaging ramro thiyana",27 Mar 2025,daraz,neutral
162013697,3,prize anusar tik X Tara shoes adeypadey raicha cutt off ramro xn,04 Apr 2025,daraz,neutral
121848426,3,"Quality is good , duration of aroma also longer , but smell is quite different i dont like smell",07 Jan 2024,daraz,neutral
121848426,3,that's amazing 🩷,13 Jan 2025,daraz,neutral
104214198,3,"I got with same print, but print smell bad, other wise tishirt is nice.",24 Jul 2022,daraz,neutral
104214198,3,even though they asked me for my measurements they sent me too big tshirt,24 Jul 2023,daraz,neutral
104214198,3,Size  XL  thik  hunthyo  hola,24 Nov 2020,daraz,neutral
128923787,3,okay okay it was good not that bad not that bad,19 Feb 2026,daraz,neutral
128923787,3,nice fregnance but mild not so hard,27 Mar 2024,daraz,neutral
362331194,3,Not bad worthit,4 weeks ago,daraz,neutral
114215210,3,It was good but too much pinkis shade it got,07 Apr 2026,daraz,neutral
114215210,3,Not Nice Bacheko xa lipistik,04 Jan 2026,daraz,neutral
114215210,3,The cover gets opened when kept in a pouch. Hence not easy to carry in a bag.,17 Apr 2024,daraz,neutral
114215210,3,ramro lagyoo,25 Dec 2025,daraz,neutral
114215210,3,same product aauxa as per price anusar ramro xa.,20 Jan 2023,daraz,neutral
114215210,3,photo r saman haru ko  lipstick shade match bhayena,22 Nov 2023,daraz,neutral
114215210,3,good product,08 Sep 2023,daraz,neutral
123313455,3,"dhanna  5k  halera  kinena  chu , price  drop huda  liyeko  thikai cha.  not   wow  , not  very bad .  thikai  cha  average  .  those  who use  cheaper  deodrants , i will  recommend  them  to  buy  it .",05 Dec 2024,daraz,neutral
123313455,3,Not good as expected. It doesn’t lasts more than 2hr.,14 Apr 2025,daraz,neutral
123313455,3,These new batches of Nautica doesn’t last long,24 Aug 2025,daraz,neutral
354619842,3,The quality is good but it feels so hard and the uneasy soul is hard which also may get broken easily. Good quality as price,04 Aug 2025,daraz,neutral
354619842,3,sabai thick xa malai chai chita bhujey na jhuta ma glue Haney RW patha KO raixa Tara jhuta chai man paryoo glue rako chai man parey naa 😡price chai thikai ho,15 Sep 2025,daraz,neutral
354619842,3,dekhda ramro xa but sole chai dherai hard xa tala bata ani pani maa bhijyo vani bhijhi halyo vani xittai bigrinxq jasto xa.,13 Nov 2025,daraz,neutral
354619842,3,"looks good, but it's a bit difficult to wear and it got wrinkle mark on the frist try",22 Dec 2025,daraz,neutral
354619842,3,quality was decent and definitely worth the price range.,28 Oct 2025,daraz,neutral
354619842,3,very nice good but the front part isn't cloth,21 Sep 2025,daraz,neutral
354619842,3,not satisfied with quality,05 May 2026,daraz,neutral
354619842,3,lamo jasto thet,15 Oct 2025,daraz,neutral
365333439,3,it's good shoes according to price..,18 Dec 2025,daraz,neutral
365333439,3,we will not get what is shown in photo. Also the packing is not that impressive.,22 Aug 2025,daraz,neutral
365333439,3,price anusar product ramro x...qua,14 Aug 2025,daraz,neutral
365333439,3,ok as per price.,13 Aug 2025,daraz,neutral
108870858,5,very very good laptop bag at this price. Comfortable and quality product. picture ma jasto dekhako xa same tayastai ni xa. sabai zippers ani pockets haru ni thik xa. Highly recommended for someone who is looking for a good laptop bag at this price.,28 Jan 2024,daraz,positive
108870858,5,जस्तो सोचेर अर्डर गरेको त्यो भन्दा अझ धेरै राम्रो पाय। डेलिभरी पनी १ दिन मै आयो। धेरै धेरै धन्य बाद सस्तो मा राम्रो ब्याग पठाइदिनु भको मा।,21 Aug 2024,daraz,positive
108870858,5,it's really good 👍 price anusar bag akdamai ramro xa. thankyou 😊,09 Jan 2024,daraz,positive
108870858,5,"very nice 👍👍 
  Ramaro xa bag hajur 👍👍🙏
  thanku daraz.... 
safe lee aaihal ko develary sir....",01 Jul 2024,daraz,positive
108870858,5,Perfect size and great quality. Fits my laptop perfectly. Value for money.,03 Aug 2024,daraz,positive
108870858,5,quality is good and the charger given for backup is also working you can go for it👍,20 Jul 2024,daraz,positive
108870858,5,this bag at the price of Rs.845 is totally worth. I strongly recommend you if you are a IT student or office personnel.,29 Sep 2023,daraz,positive
108870858,5,ekdam ramro lagyo jasto dekhaunun vako xa saman testainai xa,21 Jul 2024,daraz,positive
108870858,5,"Thank you, Daraz, for your excellent service and timely delivery. I truly appreciate the efficiency and professionalism shown throughout the process. Receiving my product exactly when promised made my experience smooth and satisfying. Your commitment to customer satisfaction is commendable, and it gives me confidence to continue shopping with you in the future. The product arrived in perfect condition, just as described, and the delivery team was courteous and prompt. Such reliability sets a great standard in online shopping. Once again, thank you for your timely service—I look forward to many more positive experiences with Daraz. Keep up the great work!",30 Jul 2025,daraz,positive
108870858,5,"yekdam ramro xa paisa anusar thik ho yekdam
kasai le naramro vanlan tara ma yekdam supper vanxu cause yekdam ramro xa bas tei plug chaldaina tara 1000 ko saman maa 10000 ko facility khojna ni hudaina!",14 Nov 2025,daraz,positive
108870858,5,"value given by its price. although there are no any pockets inside bag except laptop pocket, but two are outside as shown in front view photo. overall it's a good product. Got no regrets on buying as i have already got so many in life,,😂😂😂",13 Aug 2025,daraz,positive
108870858,5,Item is very nice 👍 and bag I like so much as shown in image thank to seller to send good item and Daraz as well as,09 Nov 2025,daraz,positive
108870858,5,best colour and best quality soche Vanda ramro xa yo price ma good deal paye thanks daraz..... to get best deal,18 Feb 2026,daraz,positive
108870858,5,"Exceeded My expectations, The color , quality of the bag everything about the bag is awesome. Totally Worth it",15 Dec 2025,daraz,positive
108870858,5,Good product according to the price. Recommend for laptop holder this bag is good and easy to carry Laptop for short distance and long distance as well,24 Jan 2025,daraz,positive
108870858,5,just received the product eikdam satisfied xu ma price range NI good bag KO quality NI good delivery Pani fast 2days ma paiea j hos overall Bag herda chai  eikdam satisfied xu quality herda 3/4yrs mazza lea thikxa jasto lagyo Lida hunxa everyone Product ramro xa uo price ma tei NI love it 👍,29 Dec 2025,daraz,positive
108870858,5,"quality and appearance both is great, and it is what I exactly thought it is.. thanks for the product. will be buying more later",2 weeks ago,daraz,positive
108870858,5,got the bag and recieved properly.it looks decent enough and has a usb cable also inside. recommended for carrying laptop,26 Nov 2025,daraz,positive
108870858,5,babal xa kinda huncha yesto price ma yeti ramro quality ko bag aaunna maile market ma ppani dherai khojeko tara yeti ramro bag chaina,3 weeks ago,daraz,positive
108870858,5,"the build quality feels strong and the bag feels light. it is smaller than I thought, especially the front pockets but it gets the job done and I'm satisfied with everything else except for the side pouch. my bottle doesn't fit in it and I don't have immediate access to my water bottle.",27 Jun 2025,daraz,positive
108870858,5,"nice, dam anusar ko ramro xa yo bag laptop important kagajat ra normal saman bokna ekdamai comfortable xa la",10 Jul 2025,daraz,positive
108870858,5,"I have Ordered The Bag 2nd time.. the quality of the bag is the best, very big space and premium look.. very best as on price.. good and cheapest price but quality is the best",05 Apr 2026,daraz,positive
108870858,5,"vane jasto quality, finishing ramro  rahinxa chitta bujdo vayena sir/mam ma return garxu malai exchange chahiyo",19 Feb 2025,daraz,positive
